COD_POSTAL,Censo_mascota_CP,area_cp
16857,30.84337,60901764.59
16860,59.71419889,31832760.88
16870,14.28597951,50144755.87
16878,9.145417847,163014745.3
16879,14.28597951,173335132.9
16890,81.23282912,105186625.8
16891,39.71980496,84166764.42
16892,39.71980496,15050502.31
16893,14.28597951,1490224.754
17001,2731.08005,650447.7121
17002,3656.001472,445580.1875
17003,3656.001472,6574972.575
17004,1652.03908,8104927.29
17005,2731.08005,2460896.265
17006,2731.08005,1339783.822
17007,782.7435872,17625227.91
17100,1073.121147,16756696.59
17110,119.2810456,37829723.1
17111,119.2810456,4008611.719
17113,119.2810456,8903395.477
17114,54.09494083,11076635.65
17115,1246.633221,3969932.975
17116,89.74997101,58568719.75
17117,89.74997101,896349.7648
17118,89.74997101,31384687.26
17120,92.26759718,16146264.83
17121,263.9424849,21211929.61
17123,34.70241487,7908568.469
17124,1121.704528,7931588.127
17130,2179.311654,27844690.99
17131,64.50566529,5422121.939
17132,59.81063269,8414617.91
17133,84.30645495,23576033.06
17134,96.96262978,16840153.44
17136,166.5715914,11455207.22
17137,99.0039483,11428738.31
17140,245.5706182,7354598.678
17141,148.4038565,22067022.89
17142,237.8136078,9470093.702
17143,79.20315864,6698041.942
17144,42.2552934,4248632.335
17150,428.4727577,20064536.46
17151,428.4727577,5571078.791
17152,72.3647416,16545017.51
17153,72.3647416,20457192.63
17154,74.30399419,47774434.27
17160,1191.925885,25286842.22
17161,43.07182081,32533772.84
17162,527.7829038,24573462.66
17164,277.2110553,23613863.43
17165,410.9174184,6377709.072
17166,9.90039483,50431342.74
17170,492.978423,40308973.0
17171,9.90039483,8825453.535
17172,179.1257003,27216899.59
17173,179.1257003,9914798.198
17174,162.897218,32817454.39
17175,162.897218,2324728.671
17176,324.2634472,31113891.18
17177,324.2634472,19379167.13
17178,388.4629147,43972484.31
17179,106.9650905,30201253.27
17180,716.0945374,6133387.633
17181,157.385658,14042391.04
17182,527.7829038,11725946.05
17183,222.4356749,6943042.358
17184,222.4356749,4550168.067
17185,222.4356749,21112536.41
17190,3846.456491,6509688.125
17199,151.0575706,56579044.82
17200,1038.520798,10488256.58
17210,836.3281984,2925302.678
17211,836.3281984,949309.2682
17212,1038.520798,4788547.541
17213,431.6368014,4177700.248
17214,54.91146823,6318876.054
17220,761.4118086,14381883.56
17230,1271.129043,14048468.44
17240,1877.400644,104175027.8
17241,410.9174184,4454848.471
17242,410.9174184,34087112.08
17243,145.7501425,14710642.28
17244,822.4472324,45799214.11
17245,577.2848779,13694198.03
17246,577.2848779,34302386.73
17248,852.7948344,3035424.325
17249,852.7948344,15697878.47
17250,852.7948344,3786096.604
17251,1225.199377,23720431.4
17252,1225.199377,10489891.2
17253,340.9001931,17830848.29
17255,431.6368014,16896484.12
17256,64.91392899,38362114.48
17257,34.70241487,37877930.18
17258,2496.940816,25988695.18
17300,1955.17488,17983670.13
17310,2449.582226,48334571.51
17320,1262.555506,38905651.18
17400,794.4811687,5033400.964
17401,1046.99227,69057038.76
17402,285.3763293,14594549.35
17403,1203.153137,84056266.78
17404,903.6917096,30040255.85
17405,50.42056749,17555132.98
17406,231.4855204,50874415.82
17410,1350.536334,29946273.29
17411,1725.322415,48610736.88
17412,798.3596739,38195089.84
17420,237.6094759,8060176.814
17421,237.6094759,39969289.27
17430,703.5914615,33813750.15
17441,81.24447717,37023879.06
17442,43.07182081,10971494.88
17443,703.5914615,16574022.02
17444,703.5914615,11493999.46
17445,703.5914615,9111741.981
17450,897.3636222,3397708.663
17451,175.9616566,62390084.15
17452,169.4294373,26048813.47
17453,798.3596739,7647993.705
17454,34.90654672,5918403.658
17455,856.4351858,45659752.36
17456,856.4351858,5344193.848
17457,426.0231755,13430389.34
17458,557.6882201,11798274.3
17459,109.0064091,8432415.313
17460,1114.968177,20020009.94
17461,782.7435872,1953624.854
17462,366.2125428,46635924.82
17463,234.3433663,15784582.93
17464,205.5607751,37530777.86
17465,181.6773484,7950879.582
17466,38.78505191,25692780.51
17467,36.33546969,12015532.49
17468,171.0624921,58189665.53
17469,124.7245617,45946728.37
17470,432.9636585,22272293.99
17472,216.9921589,7913914.541
17473,185.5558536,17212093.77
17474,156.9773943,22712817.4
17475,170.2459647,6127014.994
17476,95.73783867,24686031.14
17480,2418.758316,46228591.67
17481,377.5418606,9533855.666
17482,377.5418606,8904484.519
17483,214.9508403,15222771.64
17484,2562.058877,1991937.644
17485,163.1013499,6086212.28
17486,1203.051071,32508771.92
17487,1203.051071,9967389.101
17488,595.2484809,26457609.24
17489,213.1136537,49192861.82
17490,1012.493987,28071136.8
17491,206.5814344,24004097.35
17492,206.5814344,19988097.54
17493,36.94786524,21951040.12
17494,113.7014417,10499952.4
17495,304.9729871,16613038.77
17496,97.37089349,24338182.67
17497,218.0128181,9322740.461
17500,331.5101279,46159741.26
17510,1292.154624,20165596.23
17512,10.30865853,46133346.28
17513,10.30865853,48607177.29
17514,10.30865853,19896730.46
17515,36.53960154,34902242.44
17520,997.6944275,10917339.53
17527,308.4432286,12873562.15
17528,122.6832432,22336270.8
17529,997.6944275,7765189.001
17530,656.2839047,23388158.76
17531,41.23463414,53320035.64
17532,10.30865853,355380.0968
17533,374.7860806,10375309.25
17534,33.68175561,176643764.3
17535,64.09740158,14196090.93
17536,38.58092006,62134771.36
17537,351.3109176,22886382.9
17538,52.66601786,82600095.88
17539,103.6989809,92023665.09
17600,2699.643745,17198743.98
17700,342.0229183,18491808.95
17706,113.9055735,8677921.385
17707,188.0054359,32312846.75
17708,66.54698381,41629571.38
17709,342.0229183,17047034.03
17710,68.79243418,4776899.178
17720,77.0597742,40232530.21
17721,77.0597742,19912631.74
17722,110.435332,42978134.52
17723,53.48254527,20995719.99
17730,250.0615189,21360209.84
17731,70.8337527,18478593.95
17732,55.9321275,34632668.54
17733,17.35120743,59267412.9
17734,17.35120743,35670212.06
17740,1148.037537,8409096.728
17741,61.4436875,30322521.49
17742,343.7580391,12514666.98
17743,83.89819124,12366668.84
17744,298.0325042,18614342.7
17745,173.1038106,13710350.52
17746,28.1701956,51182472.88
17747,28.1701956,4810450.762
17750,135.7476817,26662624.32
17751,68.79243418,19728827.37
17752,43.88834822,6132083.591
17753,83.69405939,43829456.69
17754,22.35243781,38176650.64
17755,22.35243781,7207222.085
17760,202.9070611,2315997.287
17761,191.4756773,15078703.86
17762,30.72184375,7151007.145
17763,30.72184375,5387533.089
17770,162.2848225,9536224.081
17771,80.83621346,1944272.953
17772,80.2238179,8519147.502
17773,57.56518231,17480018.83
17780,198.0078966,21262126.45
17781,40.82637043,5358836.002
17800,1871.072557,15393864.33
17810,555.136572,11642914.44
17811,329.4688094,48992262.65
17812,555.136572,2447400.432
17813,138.7075936,59652189.71
17820,1722.260437,10081833.61
17830,71.65028011,35432322.93
17831,50.42056749,29415541.77
17832,49.39990823,27548544.73
17833,294.153999,28074138.23
17834,146.5666699,48380867.52
17840,1089.043431,4260709.943
17843,95.94197052,23637987.45
17844,244.7540908,17996417.73
17845,244.7540908,9975726.926
17846,962.8899467,1797458.903
17850,512.7792127,77352455.98
17851,94.71717941,16964189.37
17852,237.4053441,17489505.88
17853,87.36843273,60211431.1
17854,177.1864477,7143984.937
17855,200.253347,94102810.22
17856,191.4756773,675868.8057
17857,628.9302365,31983264.67
17858,138.7075936,34488903.76
17860,672.6144529,53397582.49
17861,46.5420623,45653116.52
17862,45.31727118,38937182.79
17863,263.3300893,7284017.823
17864,151.4658343,8950543.93
17866,253.8379582,1160521.937
17867,253.8379582,102722830.6
17868,76.75357642,43693573.81
17869,109.2105409,138463494.3
18001,3446.689124,421567.7964
18002,3210.496688,478692.3794
18003,3446.689124,837350.963
18004,3210.496688,8775947.571
18005,4261.344118,371361.3028
18006,4261.344118,2056295.937
18007,4261.344118,1968736.344
18008,8212.418379,6075447.584
18009,4579.72464,8784321.171
18010,492.2437161,25687231.03
18011,4737.366501,4820035.782
18012,4737.366501,588088.6567
18013,4737.366501,1875161.752
18014,4737.366501,3711912.829
18015,3446.689124,15982117.91
18016,4261.344118,2285966.198
18100,7375.692542,4244484.576
18101,1794.374337,10065491.83
18102,1794.374337,4077450.186
18110,6785.825896,39034441.4
18120,835.1037041,331187527.2
18125,835.1037041,102054943.3
18126,184.9231935,15838449.36
18127,160.1487944,155044805.8
18128,654.7519771,57828997.91
18129,156.6095945,81741346.28
18130,247.449058,71764750.47
18131,193.4762599,42408989.81
18132,70.19413088,26984092.64
18140,5869.173128,19805655.17
18150,1827.111936,11996891.96
18151,4366.487847,6036106.81
18152,667.7290433,79219096.54
18160,862.9749032,235987023.0
18170,1682.299675,16715793.49
18179,296.1130563,12988901.52
18180,238.306125,22645631.11
18181,489.8842495,78084998.77
18182,2078.984994,4471672.809
18183,570.69598,93202659.95
18184,293.7535897,23182005.49
18190,2437.918848,6578730.28
18191,471.3034502,16757349.37
18192,111.7797294,35686019.67
18193,260.4261242,49834796.87
18194,4854.89743,6598501.356
18195,2298.71032,4343617.207
18196,260.4261242,39014935.53
18197,1644.843142,6326329.671
18198,3583.439875,4234552.037
18199,1605.911944,1647908.312
18200,3291.750818,4885896.943
18210,3441.282013,10135646.54
18211,613.7562452,49834900.17
18212,794.2554389,9742446.701
18213,1204.212758,3685645.508
18214,322.9519887,11172857.61
18220,5742.941666,74595291.76
18230,1833.895403,22189890.24
18240,1689.378074,27399243.43
18247,273.1082571,16259929.21
18248,505.810649,34544754.67
18249,273.1082571,49433291.72
18250,606.9727788,11573164.4
18260,1535.717813,93601825.07
18270,1208.341824,253765069.1
18280,353.330121,66501836.19
18290,4102.522523,38938696.28
18291,810.771705,26262062.59
18293,348.5374545,18760916.49
18295,353.330121,9675390.496
18300,1152.599426,255382741.1
18310,771.545573,84296850.79
18311,256.0021244,50941699.29
18312,215.9895036,57167293.89
18313,215.9895036,8831066.178
18314,215.9895036,58860564.32
18320,4065.360925,33900119.4
18327,553.737314,6430470.12
18328,553.737314,37080798.07
18329,364.2426539,93911322.27
18330,1681.119941,7965235.975
18339,1076.801562,33034621.42
18340,1356.693286,18770806.99
18350,348.5374545,26693877.91
18360,3152.54229,83655725.72
18369,592.2261126,11175670.46
18370,924.6159677,48120815.67
18380,348.5374545,29051822.83
18381,348.5374545,29191349.39
18400,879.7861026,8285753.084
18410,69.30933091,20544918.01
18411,92.31413011,17457928.41
18412,92.01919678,14851852.28
18413,171.651194,56850089.55
18414,232.1125252,25757467.53
18415,114.139196,20620936.51
18416,97.03306327,18017313.67
18417,207.3381261,90888485.46
18418,120.6277291,112114093.6
18420,1085.649562,60334839.19
18430,183.4485269,51356736.95
18438,99.39252986,29397148.62
18439,67.24479765,28335356.89
18440,233.2922585,16411872.36
18448,233.2922585,30869155.12
18449,42.17546519,16041300.96
18450,141.7154617,43695851.54
18451,204.6837262,69530520.04
18452,44.8298651,14972802.21
18460,141.7154617,24783184.88
18470,202.9141262,58518103.76
18480,759.4533068,33718535.21
18490,67.53973097,51408312.57
18491,64.59039774,55533960.17
18492,67.53973097,40849871.14
18494,325.3114553,89817310.79
18500,3741.819069,125082828.8
18510,981.538099,8680321.097
18511,625.2586448,108596444.3
18512,184.3333269,234588672.0
18513,93.4938634,43545739.36
18514,174.8954606,70015087.55
18515,290.2143899,127777393.8
18516,92.90399675,92665691.97
18517,288.1498566,154702679.6
18518,123.282129,186359737.2
18519,686.3098427,15599488.65
18520,167.2271942,90645665.9
18530,342.417588,136767372.0
18538,133.8997287,126390502.0
18539,157.7893278,66840108.95
18540,112.0746627,78857812.98
18550,1530.409013,241977820.0
18560,540.6127811,121146680.1
18561,603.4335789,87662937.3
18562,163.6879943,63058426.86
18563,75.50293069,30387788.62
18564,382.8234533,111900851.3
18565,368.9615871,35783715.61
18566,303.4863894,21639726.27
18567,191.70666,67910504.86
18568,163.6879943,62567232.11
18569,317.0533222,87918732.61
18570,772.7253063,40454323.17
18600,3695.809471,60401985.84
18610,359.2287874,12285905.05
18611,824.0437045,21454504.3
18612,292.8687898,18995598.96
18613,2211.999923,15009756.19
18614,785.8498392,81482604.45
18615,344.7770546,89253352.02
18616,444.3170511,42033730.62
18620,3017.462828,50772526.18
18630,2210.230323,24323809.71
18640,1206.277291,89088107.42
18650,2136.791925,67596348.25
18656,667.7290433,40457606.5
18657,361.2933207,30901799.22
18658,281.0714568,43927929.49
18659,232.7023919,169094136.2
18660,257.7717243,19877070.71
18670,444.3170511,37015683.53
18680,3347.198283,22709753.56
18690,6267.628047,46546348.86
18697,1305.374888,36783663.34
18698,309.0901225,57432178.49
18699,292.5738564,37637585.25
18700,683.9503761,50405574.67
18708,222.0847922,34450849.15
18710,244.9421248,59696097.06
18711,122.9871957,28526182.27
18713,154.5450613,27387873.38
18720,918.1274346,6073002.291
18730,2813.074035,13632618.44
18740,785.8498392,920610.8173
18750,244.9421248,12005790.26
18760,683.9503761,4259801.02
18770,810.771705,8224764.645
18800,2585.975376,239443551.1
18810,1160.267693,377981932.3
18811,755.3242403,102036990.8
18812,268.9791906,74450702.65
18813,534.4191813,96529199.63
18814,266.9146573,92390377.45
18815,266.9146573,48049836.92
18816,381.9386533,243051163.4
18817,296.702923,127783707.4
18818,381.3487867,131223152.2
18820,654.1621105,522969877.8
18830,2132.957792,473072335.9
18840,326.4911886,117797835.5
18850,389.5086086,36887265.95
18858,338.2885215,324707570.1
18859,389.5086086,228470468.0
18860,852.3573035,192299981.8
18870,229.163192,182659083.5
18880,438.8607847,106108340.6
18890,112.9594627,76986662.32
18891,389.5086086,178959720.1
19001,2600.25748,625395.3382
19002,2367.049325,10180573.52
19003,1895.701662,488189.2458
19004,1384.185889,10769454.86
19005,2600.25748,11000438.63
19100,165.5141308,95625303.81
19110,512.5020433,48399690.9
19111,88.94367161,56439960.94
19112,94.32332917,46121468.62
19113,108.8484046,37206902.98
19114,57.38301394,23755888.96
19115,253.5611929,119175088.1
19116,62.58334958,37878415.04
19117,203.8890214,3948143.838
19118,115.8419594,24621104.87
19119,7059.033094731312,363040292.2
19120,283.6872752,62772164.43
19125,60.96945232,61145887.69
19126,25.82235628,36364534.32
19127,10.40067128,133373060.6
19128,15.78032883,89768987.52
19129,2.51050686,61342883.76
19130,26.18100011,52669552.39
19132,30.30540424,42704637.25
19133,28.51218505,159800077.3
19134,32.8159111,63771473.56
19135,48.95488377,20652804.92
19139,932.6532985,3618663.662
19140,497.797646,44212182.11
19141,68.68029482,73057613.53
19142,53.0792879,54994420.52
19143,12.19389046,88559464.09
19144,57.9209797,86258275.01
19145,18.11151378,20215295.15
19150,3196.054555,86005675.91
19151,26.18100011,17504889.64
19152,18.64947953,16139279.21
19153,17.03558226,27930461.41
19160,356.3126522,43250101.48
19161,291.9360834,11391301.59
19162,943.7712575,28009221.79
19163,356.3126522,5707411.836
19170,2393.051003,47852892.66
19171,1976.665508,34678321.54
19174,489.5488377,52734287.62
19180,1484.068198,30032631.24
19182,20.80134255,122549779.4
19184,17.93219186,167310291.0
19185,216.6208776,52667113.23
19186,21.33930831,32226585.71
19187,282.6113437,43436271.95
19188,282.6113437,3356858.612
19190,307.8957342,27104789.42
19192,10.93863703,61064804.41
19193,1895.701662,26830577.9
19196,12.73185622,153054787.8
19197,12.91117814,77231105.37
19198,247.4642476,26856846.23
19200,6339.388466,19916687.42
19208,2413.493702,13638204.22
19209,186.3154734,25775373.33
19210,793.4994897,31195585.2
19219,31.20201383,52293025.88
19220,310.2269191,17967564.13
19222,26.71896587,36194487.17
19223,27.9742193,146577108.2
19224,16.31829459,27537762.86
19225,7.172876743,175473034.3
19226,32.45726726,26340022.48
19227,25.28439052,86356931.32
19229,5.379657557,82864637.46
19230,100.0616306,30149893.14
19237,26.36032203,181284321.9
19238,5.917623313,105916462.5
19239,2.689828779,21457238.52
19240,257.685597,14852930.56
19242,20.62202064,19201854.84
19243,12.73185622,215561114.7
19244,20.80134255,39493338.0
19245,1.25525343,142053810.3
19246,3.407116453,95838915.51
19247,8.428130173,79167287.33
19248,57.02437011,25555305.09
19250,170.1765007,21926972.72
19260,29.67777752,28153300.33
19261,29.67777752,98238785.3
19262,1.972541104,78763407.78
19263,170.1765007,44037393.04
19264,170.1765007,60236264.7
19265,170.1765007,21351984.4
19266,3.407116453,73307194.57
19267,170.1765007,44694901.43
19268,18.11151378,165215014.3
19269,11.47660279,196272535.2
19270,78.90164417,54403810.83
19274,22.59456174,20619342.27
19275,8.248808255,309050717.8
19276,2.331184942,173540564.3
19277,2.151863023,78000808.8
19278,3.76576029,46120643.76
19280,19.09778433,43845521.47
19281,19.09778433,77730414.09
19283,28.69150697,122646118.4
19285,5.02101372,73730038.51
19286,10.75931511,70257791.61
19287,5.738301394,215820019.6
19290,472.1546116,15448954.35
19292,6.993554825,31204486.67
19294,10.93863703,76524487.93
19295,10.04202744,74008838.46
19300,119.4642622,68828242.69
19310,23.84981517,227097530.5
19311,35.14709604,71216312.34
19312,2.151863023,105516336.2
19313,28.51218505,70720365.48
19314,7.53152058,60641931.78
19315,5.738301394,27877481.98
19320,24.38778093,92994364.99
19323,16.85626035,46468297.59
19324,14.5250754,56743840.13
19325,5.379657557,98390186.18
19326,17.93219186,55259070.32
19327,11.29728087,23186895.43
19328,4.303726046,87536719.95
19332,8.248808255,118122127.2
19333,14.25609253,55125608.25
19334,14.25609253,31994839.15
19336,7.172876743,23139039.79
19337,4.483047964,28164251.17
19338,30.48472616,82163094.65
19339,5.379657557,87164092.78
19340,8.248808255,25884675.02
19341,13.89744869,24173708.56
19342,3.586438372,19125568.34
19343,13.89744869,25719228.5
19344,13.89744869,34653698.3
19345,6.27626715,50436964.05
19346,6.634910987,44790824.79
19350,119.4642622,32027133.89
19351,119.4642622,5700233.499
19352,3.168020562,12210777.65
19353,3.168020562,16664327.32
19354,3.168020562,4776352.116
19355,1.703558226,25149755.09
19356,1.703558226,10634074.7
19357,4.841691802,38210094.04
19360,13.98710965,60595447.47
19361,17.03558226,56159415.59
19362,119.4642622,48841232.75
19363,119.4642622,12833959.14
19390,2.689828779,145540866.8
19391,1.434575349,57093436.18
19392,13.89744869,126081735.4
19400,248.9884839,27750364.97
19411,15.24236308,111728612.4
19412,24.74642476,73342157.18
19413,248.9884839,139561527.3
19420,100.8386922,47752377.51
19429,100.8386922,50292521.07
19431,15.60100692,147617226.6
19432,11.29728087,165524025.5
19441,10.04202744,117907267.0
19442,12.19389046,51359777.79
19443,18.11151378,84182617.86
19444,10.40067128,55884039.05
19445,6.634910987,117296129.1
19450,124.2700896,66259695.44
19458,124.2700896,1574816.164
19459,100.8386922,61069235.06
19460,25.82235628,99102236.45
19461,9.683383603,107651827.5
19462,14.34575349,59466668.72
19463,20.2633768,51666394.12
19490,11.11795895,93366404.6
19491,15.24236308,165354798.9
19492,3.407116453,255333524.6
19493,15.24236308,81248947.12
19495,10.40067128,121497861.4
20001,716.667201,154067.3088
20002,1064.164626,251500.8146
20003,494.9825568,510910.6286
20004,374.4355476,187874.0715
20005,374.4355476,131425.6344
20006,1245.44934,269818.2305
20007,814.2885191,368178.0495
20008,814.2885191,9998983.827
20009,814.2885191,3727027.653
20010,1245.44934,329507.3825
20011,1245.44934,501932.4174
20012,1064.164626,1035203.086
20013,716.667201,4190926.401
20014,814.2885191,10653617.41
20015,1253.86297,1834050.032
20016,1253.86297,513811.8574
20017,1253.86297,5278440.948
20018,814.2885191,10760114.85
20100,523.5308737,44712102.9
20110,187.1307362,10620570.02
20115,666.7946839,11072104.0
20120,888.7839596,12444753.03
20128,888.7839596,27494971.69
20130,539.2846706,22396039.33
20140,1264.307477,27204718.57
20150,43.95396363,26643097.46
20159,134.3859799,36114144.15
20160,1662.678351,13496427.04
20170,551.9051156,24927081.13
20180,897.3571585,59583448.83
20200,605.2591348,7785649.784
20210,520.571597,12247914.66
20211,147.0934624,57446329.45
20212,79.7263974,6963912.343
20213,197.9233927,29489850.12
20214,24.54458959,28237937.65
20215,1386.2914777537842,71295835.62
20216,106.7080384,6790543.812
20217,43.86692608,7746161.586
20218,605.2591348,28166424.23
20220,362.4678842,34532365.95
20230,362.4678842,14783252.02
20240,920.8572974,5626876.023
20247,150.9231147,16864316.39
20248,16.45009728,9689576.111
20249,56.92255884,9011187.3
20250,127.0748255,8621675.197
20259,12.96859521,2811969.944
20260,153.8823915,7777713.08
20267,42.30025015,8141771.229
20268,1491.5257337269832,76707947.24
20269,28.37424187,17767813.48
20270,182.0825582,4336108.466
20271,164.3268977,2937052.402
20280,1469.890174,29548050.82
20301,2329.560072,1018354.735
20302,670.7984113,1184333.618
20303,483.2324873,12761958.33
20304,483.2324873,1359522.964
20305,483.2324873,25652727.87
20400,359.1169385,24930468.35
20490,55.44292046,18032604.99
20491,24.8927398,15059771.21
20492,94.17463098,42034668.16
20493,50.65585511,31890674.64
20494,32.20389414,16207966.85
20495,28.28720432,12676439.67
20496,46.82620284,13342606.81
20500,759.2285638,33371938.74
20530,182.2131146,48423273.82
20540,182.2131146,4732540.463
20550,622.318495,26930838.61
20560,72.70536822,880480.5976
20567,72.70536822,45160426.09
20568,72.70536822,6406776.867
20569,787.0805804,55101203.82
20570,603.1702336,43252144.56
20577,181.2121827,27689722.22
20578,302.2814172,15028470.5
20579,178.1223496,7422983.937
20580,178.1223496,10247023.59
20590,195.3993037,14107919.88
20600,589.4183004,24752261.52
20690,97.3950204,16766784.12
20700,586.0238359,25330743.58
20709,52.57068125,15284380.59
20710,840.7827498,902499.38
20720,245.2718208,54884152.87
20730,658.5696353,37176076.2
20737,50.74289267,32426472.77
20738,658.5696353,32212763.7
20739,11.57599438,16546775.54
20740,328.7408329,14591162.09
20749,67.10595239,35556442.74
20750,443.4128073,2307537.369
20759,443.4128073,8287191.591
20800,410.2950189,26045570.83
20808,249.7977735,10922691.61
20809,185.825173,30015543.92
20810,532.8438918,22561056.91
20820,381.3985517,4112325.056
20829,86.86347664,46417104.44
20830,379.9189134,28074644.31
20850,174.7714039,25294896.62
20860,499.5520282,1040587.675
20870,499.5520282,37731966.67
21001,3912.29053,42479639.51
21002,4637.826504,19428128.75
21003,5646.203536,10946776.79
21004,4792.666499,1087953.068
21005,8963.31862,44469351.69
21006,5349.20568,720385.6845
21007,3023.361494,32525387.26
21100,4740.463301,37340881.7
21110,1695.276741,17393796.03
21120,3195.012688,12709393.48
21122,1695.276741,3818722.437
21130,3505.872411,28724458.8
21200,1626.262343,102191104.9
21207,83.17119709,39939418.59
21208,224.1493255,97486385.72
21209,612.8714452,93441601.51
21210,222.3797256,341134599.5
21220,384.0031866,24517974.74
21230,926.9754343,40677414.94
21239,397.5701194,99800192.11
21240,286.3802567,426856708.3
21250,504.3359824,210020449.7
21260,601.3690456,203169969.3
21270,337.1087882,83966780.72
21280,280.1866569,87079382.42
21290,325.7538553,17607768.86
21291,407.8927857,98343020.48
21292,65.47519771,23892031.37
21300,406.1231858,130666881.8
21309,406.1231858,116043260.2
21310,179.3194604,16569254.0
21319,179.3194604,19768148.75
21320,672.7429098,140069704.6
21330,443.8746511,174002350.6
21340,230.9327919,41531146.22
21342,155.5773279,81615073.43
21350,155.5773279,143149626.4
21359,141.2730617,31080036.55
21360,325.7538553,9659995.277
21380,300.8319895,121735189.5
21386,107.6506629,144857782.1
21387,18.58079935,13575205.64
21388,112.9594627,61577805.13
21390,386.9525198,178021330.4
21400,2761.460703,109910487.9
21409,899.1042352,25192225.25
21410,623.7839782,34410319.72
21420,899.1042352,7390141.405
21430,592.8159793,10321506.45
21431,2763.525237,4553162.707
21440,3643.311339,122742466.1
21449,2470.656447,5538980.288
21450,2804.815902,195471966.3
21459,3450.424946,31853761.59
21500,1759.572205,329060190.3
21510,1177.963692,56752660.15
21520,638.8255777,130077432.2
21530,537.3685145,61449293.12
21540,515.5434486,264665664.3
21550,611.1018453,141853553.3
21559,315.5786556,195363163.5
21560,346.5466545,214048791.5
21570,332.6847884,146959127.6
21580,208.2229261,241629329.1
21590,875.3621027,98584859.95
21591,195.8357265,48733527.9
21592,115.6138626,34463139.21
21593,250.3983912,171089983.4
21594,146.5818615,97838157.05
21595,126.5263956,96842614.67
21600,1159.087959,219085522.2
21609,645.3141108,73953041.68
21610,1653.101276,38381155.07
21620,1507.404214,118464657.1
21630,645.3141108,51094915.95
21639,1208.931691,26940953.99
21640,497.8474493,19297806.7
21647,87.00533029,310487807.2
21649,313.5141224,119629879.9
21650,281.3663902,43167952.0
21660,863.2698365,16321718.27
21668,221.1999923,91826921.72
21669,229.7530586,7031409.333
21670,537.9583812,55484597.02
21700,3162.275089,60491340.25
21710,898.6618352,49422622.34
21720,1241.964223,72070033.02
21730,2599.837242,835368570.2
21740,566.2719802,320337493.4
21750,1877.545534,12895068.38
21760,1877.545534,12316385.56
21800,1897.011134,179755969.9
21810,1878.577801,36952938.61
21819,1878.577801,7768457.191
21820,1020.174364,69397997.36
21830,1815.01967,65353998.17
21840,288.4447899,224026588.4
21850,238.306125,72282426.64
21860,983.6026323,62520354.47
21870,684.8351761,135588651.5
21880,602.2538456,132601124.8
21890,263.3754575,39748532.9
21891,684.2453094,26097849.82
22001,1734.775268,360965.9165
22002,1632.412153,368115.0567
22003,1856.030256,348077.7916
22004,1719.546104,16014409.77
22005,1734.775268,2452619.566
22006,1272.502672,13047249.72
22100,82.12182065,32233338.94
22110,40.09703919,59201313.61
22111,180.8222248,12773375.01
22112,47.80800827,19286331.88
22113,67.85652786,20091048.93
22120,133.2069908,18206808.99
22121,133.2069908,20312404.09
22122,42.79587837,37859250.57
22123,144.9662186,26826469.2
22124,51.6634928,27349322.35
22125,77.49523921,36497929.99
22126,35.08490929,11322783.25
22131,124.1466021,71305531.66
22132,37.01265156,65787195.41
22133,50.8923959,57417613.3
22134,71.7120124,18518801.31
22135,143.4240248,57585576.27
22140,111.6162774,10338554.11
22141,56.09730002,138731384.3
22142,56.09730002,49983846.11
22143,100.6281464,26624507.41
22144,97.5437588,130433162.8
22145,133.7853135,32381960.56
22146,78.65188457,13847413.32
22147,79.80852993,64096247.49
22148,44.72362064,105643691.7
22149,147.2152513,164407026.9
22150,61.6877526,215107110.2
22160,117.4637622,42138874.79
22161,117.4637622,34206860.19
22162,117.4637622,23122398.85
22190,53.59123507,13762706.0
22191,126.4598928,9673721.057
22192,111.6162774,124294676.8
22193,276.4382413,76861633.45
22194,85.20620828,43153257.23
22195,1272.502672,32685116.03
22196,5399.606095,47344504.87
22197,1493.61471,45364265.37
22200,526.0166071,81485030.72
22210,87.519499,138418617.2
22212,117.9778269,61083449.45
22213,526.0166071,102514525.9
22214,338.8970909,49291582.66
22215,38.94039383,135381788.3
22216,75.56749694,34875781.31
22220,77.10969075,9153544.98
22221,526.0166071,61993779.66
22222,183.9066124,165418782.7
22223,24.28955259,33225055.83
22230,186.6054516,104758203.1
22231,131.0864743,146473154.2
22232,199.714099,137064616.9
22233,49.35020208,11508337.98
22234,340.8248331,127840579.6
22240,359.7167074,90664901.78
22250,453.0194332,153375785.1
22251,158.845963,115345947.4
22252,202.7984867,64318726.49
22253,17.34968042,20535002.58
22254,40.8681361,40400976.89
22255,50.12129899,88808408.73
22260,669.3121157,58187869.91
22268,37.39820002,70808907.84
22269,170.797965,56519267.56
22270,938.8104849,139785776.1
22280,278.1732094,170028449.9
22281,278.1732094,21957335.3
22282,44.14529796,21864490.04
22283,44.14529796,111299854.5
22300,3336.536319,74647778.76
22310,126.4598928,25412957.46
22311,65.54323714,46608167.54
22312,74.98917426,96344061.58
22313,62.84439796,43430009.83
22314,117.5922784,33691561.97
22315,3336.536319,36314187.34
22320,101.3992433,64270977.09
22330,147.2152513,35768708.29
22336,237.1122991,49004850.94
22337,11.95200207,85622654.48
22338,66.6998825,56051847.78
22339,147.2152513,22642501.74
22340,141.881831,7296915.016
22347,141.881831,18153332.85
22348,141.881831,51242211.75
22349,147.2152513,33822402.29
